Name	Id
mitochondrion Brachyramphus brevirostris	28693.mitochondrion
mitochondrion Maoricicada clamitans	124232.mitochondrion
mitochondrion Brachyrhaphis terrabensis	51563.mitochondrion
Achlya klebsiana	4767
mitochondrion Rupicapra rupicapra	34869.mitochondrion
Polistes hebraeus	202806
Pleopsidium gobiense	371072
Pepper leaf curl virus	83839
Neisseria elongata subsp. elongata	214482
mitochondrion Motacilla alba personata	303311.mitochondrion
East African cassava mosaic virus-[Uganda1]	223270
mitochondrion Arses telescopthalmus	338444.mitochondrion
Musa basjoo var. formosana	399792
Tomato yellow leaf curl China virus-To[Y25]	221532
chloroplast Succisella inflexa	183579.chloroplast
Borrelia sp. PJes	357521
chloroplast Ribes diacanthum	207520.chloroplast
chloroplast Platanus occidentalis	4403.chloroplast
chloroplast Hydrobryum japonicum	56909.chloroplast
chloroplast Zingiber mioga	136225.chloroplast
mitochondrion Flexamia arizonensis	57335.mitochondrion
chloroplast Sonchus pinnatus	50212.chloroplast
Drosophila mulleri	7231
chloroplast Cautleya gracilis	97736.chloroplast
Nitrosospira sp. 9SS1	354581
Plasmid F	2465
mitochondrion Noturus flavus	202874.mitochondrion
Ximenia americana	50174
Coconut foliar decay virus	12474
mitochondrion Cynomys leucurus	99825.mitochondrion
mitochondrion Gymnothorax kidako	139722.mitochondrion
mitochondrion Pionus senilis	30456.mitochondrion
chloroplast Prunus grayana	140654.chloroplast
mitochondrion Archocentrus sajica	63160.mitochondrion
mitochondrion Polypterus senegalus senegalus	178879.mitochondrion
Stenella longirostris	9736
chloroplast Hordeum marinum subsp. gussoneanum	98114.chloroplast
mitochondrion Oncorhynchus masou ishikawae (Ishikawa's cherry	8021.mitochondrion
Monacrosporium cystosporum	230301
chloroplast Castanea crenata	103480.chloroplast
chloroplast Mespilus germanica	36616.chloroplast
chloroplast Symplocos bogotensis	185772.chloroplast
mitochondrion Notothenia angustata	8210.mitochondrion
mitochondrion Hebe subalpina	71607.mitochondrion
chloroplast Petunia altiplana	323106.chloroplast
Primula vialii	175103
Moritella sp. 2D2	215801
mitochondrion Gymnostinops montezuma	186225.mitochondrion
chloroplast Gunnera tinctoria	251266.chloroplast
Barley yellow dwarf virus - GAV	224578
chloroplast Genlisea roraimensis	204341.chloroplast
Astragalus membranaceus	83837
Frankia sp. Ar15	138945
SARS Coronavirus CDC#200301157	292360
Malvastrum yellow vein virus -[Y250]	329831
chloroplast Carallia garciniifolia	98585.chloroplast
mitochondrion Calcarius ornatus	198940.mitochondrion
mitochondrion Lonchophylla thomasi	138705.mitochondrion
mitochondrion Propithecus verreauxi verreauxi	122229.mitochondrion
chloroplast Chasmanthium laxum	40583.chloroplast
chloroplast Adansonia digitata	69109.chloroplast
mitochondrion Centropus sinensis	57402.mitochondrion
Kluyvera sp. N03-0459	302482
Borna disease virus	12455
Physalis mottle virus	72539
mitochondrion Macropygia amboinensis	444145.mitochondrion
Chromobacterium violaceum	536
Antirrhinum majus subsp. majus	157260
chloroplast Astrocaryum chonta	446106.chloroplast
Drosophila arizonae	7263
mitochondrion Coelognathus subradiatus	201389.mitochondrion
mitochondrion Galaxias anomalus	126302.mitochondrion
chloroplast Noronhia emarginata	126545.chloroplast
Monocercomonoides sp. PA203	453998
chloroplast Rhodocoma gigantea	282994.chloroplast
Thunnus orientalis	8238
mitochondrion Pleurophycus gardneri	309362.mitochondrion
mitochondrion Phalloptychus januarius	417465.mitochondrion
chloroplast Fagopyrum esculentum subsp. ancestrale	180217.chloroplast
Blueberry stunt phytoplasma	37695
mitochondrion Myotis albescens	159322.mitochondrion
chloroplast Silene chubutensis	403530.chloroplast
mitochondrion Hylopetes spadiceus	254708.mitochondrion
chloroplast Pinus uliginosa	209168.chloroplast
Enterobacteria phage NC10	338137
Enterobacteria phage NC11	338118
Enterobacteria phage NC13	338132
mitochondrion Columba leucocephala	115591.mitochondrion
SARS coronavirus AS	248485
Enterobacteria phage NC16	338119
Enterobacteria phage NC19	338133
mitochondrion Rheinardia ocellata	151216.mitochondrion
Streptococcus phage NCTC11261	259828
Siegesbeckia yellow vein Guangxi virus satellite DNA beta	401518
mitochondrion Microtus tatricus	137713.mitochondrion
chloroplast Leptopus cordifolius	283125.chloroplast
chloroplast Austrocylindropuntia vestita	154406.chloroplast
mitochondrion Percnostola saturata saturata	324752.mitochondrion
mitochondrion Lampetra sp. 28 ER-2005	328826.mitochondrion
mitochondrion Grus virgo	9111.mitochondrion
chloroplast Alpinia conchigera	105671.chloroplast
Moneuplotes crassus	5936
Eubacterium sp. A-44	394229
mitochondrion Laminaria sinclairii	169770.mitochondrion
Potato virus Y strain (N)W	444180
mitochondrion Cyprichromis pavo	309881.mitochondrion
mitochondrion Pteroglossus pluricinctus	285009.mitochondrion
Psychrobacter cryohalolentis K5	335284
chloroplast Sasa yahikoensis	403584.chloroplast
mitochondrion Rivulus cryptocalus	105027.mitochondrion
mitochondrion Neolamprologus prochilus	449324.mitochondrion
Xanthomonas campestris pv. campestris str. 8004	314565
Haliotis kamtschatkana	6457
Unio tumidus	143298
mitochondrion Puffinus lherminieri	47976.mitochondrion
mitochondrion Hyporhamphus unifasciatus	130044.mitochondrion
plastid Halimeda micronesica	170426.plastid
Symplocarpus foetidus	28477
Asterias forbesi	7603
mitochondrion Peperomia griseoargentea	69412.mitochondrion
chloroplast Humbertia madagascariensis	197399.chloroplast
mitochondrion Camponotus vicinus	168615.mitochondrion
plastid Diospyros styraciformis	413782.plastid
mitochondrion Spermophilus sp.	99849.mitochondrion
chloroplast Mastopoma uncinifolium	171378.chloroplast
chloroplast Viola hirtipes	316488.chloroplast
Balaenoptera physalus	9770
mitochondrion Pappogeomys bulleri	13628.mitochondrion
Zobellia galactanivorans	63186
Mycobacterium phage Rosebush	205874
Vibrio sp. Fi:7	136502
mitochondrion Bipes canaliculatus	273521.mitochondrion
mitochondrion Batagur baska baska	260625.mitochondrion
mitochondrion Notropis amabilis	156692.mitochondrion
mitochondrion Uromys caudimaculatus	36800.mitochondrion
Botryococcus braunii	38881
Staphylococcus phage tp310-2	445516
Pseudomonas sp. KL28	237609
Cathartes aura	43455
Staphylococcus phage tp310-1	445515
mitochondrion Liparis liliifolia	78794.mitochondrion
Pandanus amaryllifolius	260201
Cystofilobasidium capitatum	5412
mitochondrion Tangara inornata	58207.mitochondrion
mitochondrion Corallus caninus	51861.mitochondrion
Bat SARS CoV Rp3/2004	349344
mitochondrion Crocidura fuliginosa	61090.mitochondrion
chloroplast Melichrus procumbens	55233.chloroplast
Chondrus crispus	2769
Ictalurus punctatus	7998
Incilaria fruhstorferi	59821
Nymphaea alba	34301
Styela montereyensis	30291
mitochondrion Gopherus flavomarginatus	286002.mitochondrion
mitochondrion Panurus biarmicus	181101.mitochondrion
plastid Elymus abolinii	264723.plastid
chloroplast Chlorophytum comosum	34182.chloroplast
nitrogen-fixing bacterium WB3	96898
Liquidambar styraciflua	4400
Entomoplasma freundtii	74700
mitochondrion Dipodomys panamintinus	10019.mitochondrion
Thermotoga petrophila RKU-1	390874
chloroplast Ranunculus gregarius	286912.chloroplast
mitochondrion Pythium sp. UASWS STEU6210	422213.mitochondrion
Hylobates lar	9580
Royal Farm virus	64288
Astatotilapia nubila	51172
mitochondrion Turdus migratorius	9188.mitochondrion
Human rotavirus A RMC/G7	290542
Acinetobacter phage 133	279006
chloroplast Anticlea elegans	164833.chloroplast
mitochondrion Peperomia cubensis	69413.mitochondrion
Tomato yellow leaf curl China virus -[Y255]	329823
mitochondrion Cervus nippon	9863.mitochondrion
plastid Diospyros philippinensis	413767.plastid
chloroplast Rosa banksiae f. lutescens	332732.chloroplast
Ceriporiopsis rivulosa	75794
mitochondrion Calamospiza melanocorys	194938.mitochondrion
mitochondrion Pedionomus torquatus	227192.mitochondrion
Picea engelmannii x Picea glauca	373101
chloroplast Leymus salinus subsp. mojavensis	435793.chloroplast
chloroplast Viburnum acerifolium	4205.chloroplast
mitochondrion Cratogeomys tylorhinus	13463.mitochondrion
Acinetobacter sp. SUN-72	184606
PRRSV HB-2(sh)/2002	300562
Neoheterandria tridentiger	364900
Pseudoalteromonas sp. BB1	368972
mitochondrion Terpsiphone paradisi	107201.mitochondrion
mitochondrion Thorius n. sp. RLM-2004	291261.mitochondrion
Thermoanaerobacter yonseiensis	111519
mitochondrion Micronycteris cf. schmidtorum	338418.mitochondrion
mitochondrion Gavialis gangeticus	94835.mitochondrion
Staphylococcus saprophyticus subsp. saprophyticus ATCC 15305	342451
chloroplast Marah macrocarpus	48242.chloroplast
Brissus agassizii	31873
chloroplast Symplocos sp. McPherson 15943	335942.chloroplast
mitochondrion Cardiopharynx schoutedeni	32492.mitochondrion
mitochondrion Luvarus imperialis	75026.mitochondrion
Streptococcus phage VO1	198595
Dendrobium candidum	431188
mitochondrion Perdix perdix	9052.mitochondrion
mitochondrion Icterus jamacaii	105516.mitochondrion
Eptesicus brasiliensis	177183
mitochondrion Alethe diademata	197521.mitochondrion
Nitrosospira sp. KAN8	289541
Borrelia sp. PAnz	357520
Campylobacter fetus	196
chloroplast Cirriphyllum tenuinerve	184642.chloroplast
Bradyrhizobium sp. WSM2148	319012
Bradyrhizobium sp. WSM2149	319029
plastid Halimeda macrophysa	170423.plastid
Streptomyces aizunensis	255848
Jatobal virus	150058
mitochondrion Epimyrma adlerzi	105191.mitochondrion
mitochondrion Inia geoffrensis geoffrensis	149090.mitochondrion
chloroplast Phoenix sylvestris	446127.chloroplast
Plethodon savannah	315417
mitochondrion Priotelus rosiegaster	297716.mitochondrion
chloroplast Coelocaryon oxycarpum	224853.chloroplast
chloroplast Dioscorea bulbifera	35874.chloroplast
Galega orientalis	47654
chloroplast Othocallis siberica	4702.chloroplast
chloroplast Athalamia hyalina	122615.chloroplast
chloroplast Disperis capensis	62849.chloroplast
Hydrilla verticillata	51024
mitochondrion Eliurus grandidieri	107282.mitochondrion
mitochondrion Ateles sp. haplotype Abh19	119638.mitochondrion
chloroplast Paspalum dilatatum	313893.chloroplast
mitochondrion Connochaetes gnou	59528.mitochondrion
chloroplast Symplocos organensis	335938.chloroplast
Citrobacter intermedius	66695
chloroplast Archeria comberi	55255.chloroplast
Goose parvovirus	38251
Solanum nigrum	4112
Pediculus humanus corporis	121224
Acinetobacter sp. AC78	419216
chloroplast Sonchus hierrensis	50203.chloroplast
mitochondrion Diphyllodes magnificus	28716.mitochondrion
Lasiodora sp. IBSP 8539	300858
chloroplast Clematis terniflora	231663.chloroplast
mitochondrion Antechinus flavipes	38775.mitochondrion
chloroplast Prunus serrulata var. tomentella	97326.chloroplast
mitochondrion Hemicentrotus pulcherrimus	7650.mitochondrion
Mycobacterium wolinskyi	59750
Chaetomium thermophilum	209285
chloroplast Moraea sisyrinchium	148530.chloroplast
chloroplast Bryopsis maxima	3129.chloroplast
chloroplast Thamnochortus obtusus	283004.chloroplast
mitochondrion Mogera wogura	62295.mitochondrion
Bacillus sp. A3	360250
chloroplast Orania trispatha	145698.chloroplast
chloroplast Lilium ciliatum	83804.chloroplast
Bradysia coprophila	38358
Phaseolus augusti	90554
mitochondrion Pelvicachromis pulcher	28827.mitochondrion
chloroplast Alternanthera pungens	240021.chloroplast
Balaenoptera edeni	9769
mitochondrion Aimophila aestivalis	198933.mitochondrion
Agave tequilana	386106
Plasmodium vinckei petteri	138298
chloroplast Medicago monantha	70958.chloroplast
Aeromonas sp. ym4	329134
Human endogenous retrovirus ERV-9	11745
Simian adenovirus 23	35266
Simian adenovirus 22	175569
Simian adenovirus 25	175567
Simian adenovirus 24	175568
mitochondrion Carduelis chloris	37601.mitochondrion
mitochondrion Tomocichla sp. Rio Viento	318726.mitochondrion
mitochondrion Osphronemus goramy	270604.mitochondrion
mitochondrion Papio hamadryas hamadryas	9562.mitochondrion
chloroplast Martretia quadricornis	300984.chloroplast
chloroplast Silene drummondii	403532.chloroplast
Epizootic hemorrhagic disease virus 1	33720
Alternaria solani	48100
Sapporo virus(Hu/SV/Chiba/000671/1999/JP)	168047
mitochondrion Barbus guiraonis	72241.mitochondrion
mitochondrion Mulloidichthys vanicolensis	342443.mitochondrion
Paramecium bursaria Chlorella virus XZ4C	240267
chloroplast Diplycosia acuminata	95632.chloroplast
mitochondrion Notophthalmus viridescens	8316.mitochondrion
mitochondrion Bufo gutturalis	119762.mitochondrion
mitochondrion Stenocercus ochoai	211991.mitochondrion
Sphaeropsis sapinea RNA virus 1	73497
Ageratum yellow vein Taiwan virus-[TaiwanPD]	222443
Finegoldia magna	1260
Sphaeropsis sapinea RNA virus 2	73498
mitochondrion Oreochromis tanganicae	8142.mitochondrion
chloroplast Rostkovia magellanica	46315.chloroplast
mitochondrion Jacana jacana	54508.mitochondrion
chloroplast Bryum clavatum	216086.chloroplast
mitochondrion Plectrophenax nivalis	161627.mitochondrion
chloroplast Zeylanidium sp. KI37	222665.chloroplast
Trachypithecus geei	164650
Hylocomium splendens	53007
mitochondrion Trogon comptus	59413.mitochondrion
chloroplast Lophozia perssonii	402129.chloroplast
mitochondrion Myotis cf. pequinius	392005.mitochondrion
chloroplast Asarum caudigerum	76084.chloroplast
Aster yellows witches'-broom phytoplasma	229545
plastid Vigna peduncularis	77331.plastid
chloroplast Paris polyphylla	49666.chloroplast
chloroplast Archilejeunea fuscescens	414160.chloroplast
chloroplast Oyedaea verbesinoides	183062.chloroplast
Enterobacteria phage HK109	131001
Potato virus S	12170
Potato virus T	36403
Potato virus V	40640
Potato virus X	31726
Potato virus Y	31739
Enterobacteria phage HK106	432198
Potato virus A	12215
chloroplast Orobanche corymbosa	46065.chloroplast
Solenopsis sp. B0_151	310440
Solenopsis sp. B0_153	310441
Potato virus M	31710
mitochondrion Leggadina forresti	81935.mitochondrion
chloroplast Plagiochila trichostoma	173486.chloroplast
mitochondrion Loxia curvirostra	64802.mitochondrion
Bartonella koehlerae	92181
mitochondrion Microcebus mamiratra	415757.mitochondrion
Prochlorococcus marinus str. MIT 9515	167542
chloroplast Disa chrysostachya	62840.chloroplast
mitochondrion Ensifera ensifera	304621.mitochondrion
Mycosphaerella pini	64363
mitochondrion Naja atra	8656.mitochondrion
mitochondrion Diploglossus bilobatus	102183.mitochondrion
Davidia involucrata	16924
Human rhinovirus 89	12132
Human rhinovirus 88	185939
chloroplast Gillenia stipulata	141002.chloroplast
mitochondrion Crossoptilon drouyni	204937.mitochondrion
chloroplast Caryodaphnopsis tomentosa	128600.chloroplast
chloroplast Magnolia pacifica	111570.chloroplast
chloroplast Plagiothecium denticulatum	90295.chloroplast
Burkholderia phage BcepC6B	279280
mitochondrion Squalus acanthias	7797.mitochondrion
plastid Phaseolus esquincensis	376825.plastid
Copidosoma floridanum	29053
Streptomyces griseochromogenes	68214
mitochondrion Chrysocolaptes lucidus	315365.mitochondrion
mitochondrion Lepisosteus spatula	7917.mitochondrion
chloroplast Pinus resinosa	54921.chloroplast
Fischerella sp. PCC 7605	60455
Fischerella sp. PCC 7603	70809
Desmognathus ocoee	179530
chloroplast Pomatocalpa diffusum	331231.chloroplast
Debaryomyces hansenii	4959
Solenopsis nigella gensterblumi	310432
chloroplast Aletris laxiflora	119990.chloroplast
mitochondrion Pelagophycus porra	117528.mitochondrion
chloroplast Adenoncos parviflora	331160.chloroplast
Echidna delicatula	217851
chloroplast Simarouba versicolor	459157.chloroplast
Xanthomonas axonopodis	53413
mitochondrion Gavia stellata	37040.mitochondrion
Samanea saman	76910
mitochondrion Archocentrus septemfasiatus	63161.mitochondrion
Nectria rigidiuscula	57161
mitochondrion Arpophyllum giganteum	38181.mitochondrion
chloroplast Eisenia arborea	117507.chloroplast
Streptomyces platensis	58346
mitochondrion Charadrius alexandrinus	50392.mitochondrion
Taiwanofungus camphoratus	196114
Beet soil-borne virus	46436
Nodularia spumigena PCC 9350	165801
chloroplast Baccharis neglecta	41488.chloroplast
Cabomba aquatica	310672
Ageratum yellow vein China virus - [Hn23]	298127
Influenza B virus	461835
Schizochytrium sp. ATCC_20888	164673
chloroplast Pinus armandii	88733.chloroplast
mitochondrion Plocepasser mahali	99181.mitochondrion
Aristostomias tittmanni	436882
plastid Porphyra yezoensis	2788.plastid
mitochondrion Mantella bernhardi	143423.mitochondrion
Hylobates klossii	9587
Norovirus isolates	150080
Haemophilus influenzae 86-028NP	281310
chloroplast Sphagnum cymbifolioides	128195.chloroplast
mitochondrion Procellaria westlandica	37062.mitochondrion
Bacillus sp. WPD616	323283
Vitis berlandieri x Vitis rupestris	104324
Orgyia pseudotsugata single capsid nuclopolyhedrovirus	10450
chloroplast Xeronema callistemon	51387.chloroplast
mitochondrion Carthamus tinctorius	4222.mitochondrion
SARS coronavirus PC4-241	296841
mitochondrion Scaptonyx fusicaudus	224955.mitochondrion
Measles virus strain Edmonston-Zagreb	70149
Chilli leaf curl virus-[Jessore]	346672
Human calicivirus NLV/Oberhausen 455/01/DE	173921
mitochondrion Eliurus webbi	107287.mitochondrion
Humicola grisea var. thermoidea	5528
Cyanidium caldarium	2771
chloroplast Meliosma cuneifolia	400539.chloroplast
Sinorhizobium phage PBC5	179237
